front-end,catalogue,carts,orders,payment,shipping,user
0.00867866870631525,0.001976983381324057,0.0038994107331667815,0.007000026548899966,0.000990354651790047,0.0010118322009178126,0.0032706847979363943
0.008678668706315248,0.001976983381324057,0.0038994107331667823,0.007000026548899967,0.0009159013945442243,0.0010118322009178126,0.0032706847979363943
0.00867866870631525,0.0015720006781865818,0.002795459278529796,0.007000026548899966,0.0009159013945442245,0.0008414357612962789,0.0032706847979363943
0.008950208197553258,0.0016107247577160707,0.002749628510514867,0.007000026548899967,0.0009159013945442242,0.0008439314750289668,0.0032706847979363947
0.00863013823889671,0.0016107247577160707,0.002749628510514867,0.0026201046359520187,0.0009159013945442242,0.0008439314750289668,0.001524326323893287
0.00863013823889671,0.0016107247577160705,0.002749628510514867,0.002611194514108774,0.0007870883392675056,0.0008439314750289668,0.0016610501271272606
0.00863013823889671,0.0016107247577160707,0.002749628510514867,0.002611194514108774,0.0007769796843167568,0.0008439314750289668,0.0016610501271272606
0.00863013823889671,0.0016673131201033749,0.0025725216199436025,0.002611194514108775,0.000776979684316757,0.0008414357612962789,0.0016610501271272606
0.009849037729210978,0.0016732735477239659,0.002579998130229341,0.002611194514108775,0.000776979684316757,0.0009710389269790951,0.0016610501271272606
0.009454520233992333,0.0016732735477239654,0.002579998130229341,0.0025248472656492684,0.0007769796843167568,0.0009710389269790951,0.0016671503058931282
0.009454520233992333,0.0016732735477239654,0.002579998130229342,0.0025325367531373972,0.0007555696336184238,0.0009710389269790949,0.0016106179108910507
0.009454520233992333,0.0016732735477239654,0.002579998130229342,0.002532536753137397,0.0008097415795586471,0.0009710389269790953,0.001610617910891051
0.009454520233992335,0.0016846525459087308,0.002620237826540169,0.002532536753137397,0.0008097415795586472,0.00103655771251596,0.001610617910891051
0.008333499347500035,0.0015794384627106411,0.002532623195207928,0.002532536753137397,0.0008097415795586471,0.001038908246225219,0.001610617910891051
0.008802738355487547,0.0015794384627106411,0.0025326231952079274,0.0025725178031006223,0.0008097415795586471,0.001038908246225219,0.001714824660187809
0.008802738355487545,0.0015794384627106414,0.002532623195207928,0.0026737321241382694,0.0008392234942757135,0.001038908246225219,0.0016419042058960257
0.008802738355487545,0.0015794384627106411,0.0025326231952079274,0.0026737321241382694,0.0009377665600426325,0.001038908246225219,0.0016419042058960257
0.008802738355487547,0.001524326323892594,0.0024773005163155003,0.0026737321241382694,0.0009377665600426327,0.0011385432221667586,0.0016419042058960257
0.009223718991212082,0.0016107247577160707,0.002486225490770493,0.002673732124138268,0.0009377665600426326,0.0010716463414632929,0.0016419042058960257
0.010982812979767023,0.0016107247577160709,0.0024862254907704936,0.002715400041711248,0.0009377665600426326,0.0010716463414632926,0.0015026924295221268
0.010982812979767024,0.0016107247577160707,0.002486225490770493,0.0029058561616486715,0.0010320969118021734,0.0010716463414632926,0.0015168597023275652
0.010982812979767023,0.0016107247577160709,0.0024862254907704936,0.0029058561616486715,0.000998813992068291,0.0010716463414632926,0.0015168597023275652
0.010982812979767023,0.001572000678186582,0.0024296299788634534,0.0029058561616486715,0.000998813992068291,0.0009936648717134217,0.0015168597023275652
0.012189235996178467,0.001610724757715616,0.002579994464661695,0.0029058561616486715,0.000998813992068291,0.0009763356562134504,0.0015168597023275652
0.011003245055808552,0.001610724757715616,0.0025799944646616945,0.0030682068365514917,0.000998813992068291,0.0009763356562134505,0.001524280654748769
0.011003245055808552,0.001610724757715616,0.002579994464661695,0.0030308726830037356,0.0010320969118021734,0.0009763356562134504,0.00154814599733254
0.011003245055808552,0.001610724757715616,0.002579994464661695,0.003030872683003735,0.0009690528550484885,0.0009763356562134504,0.00154814599733254
0.011003245055808552,0.001730159884097785,0.0026851590079578188,0.003030872683003735,0.0009690528550484886,0.0009412090039265984,0.00154814599733254
0.01153242012196193,0.0017358223377309514,0.002642573225043861,0.0030308726830037356,0.0009690528550484885,0.000909407665505114,0.00154814599733254
0.01293887671840624,0.0017358223377309514,0.002642573225043861,0.0031167319880384767,0.0009690528550484886,0.000909407665505114,0.0015719550090434495
0.01293887671840624,0.0017358223377309514,0.002642573225043861,0.002874566099084859,0.0008868978485703511,0.000909407665505114,0.0014997009673116412
0.012938876718406243,0.0017358223377309514,0.002642573225043861,0.002874566099084859,0.0010310450624696269,0.000909407665505114,0.0014997009673116412
0.01293887671840624,0.0017149512077247932,0.0027155446828272976,0.002874566099084859,0.0010310450624696269,0.0008913223826114387,0.0014997009673116412
0.012218941591003386,0.0016611604206240552,0.0026294259297280783,0.002874566099084859,0.0010310450624696269,0.00093874339665044,0.0014997009673116412
0.011023613925396027,0.0016611604206240545,0.0026294259297280787,0.002667719946375915,0.0010310450624696269,0.00093874339665044,0.0014766882362697894
0.011023613925396025,0.0016611604206240545,0.0026294259297280787,0.0026615577139483294,0.00107967611096605,0.00093874339665044,0.0014856033776968615
0.011023613925396027,0.0016611604206240545,0.0026294259297280787,0.0026615577139483286,0.0009362523142558528,0.0009387433966504404,0.0014856033776968615
0.011023613925396025,0.0016482397517182104,0.0024987305254264357,0.0026615577139483294,0.0009362523142558528,0.0009389967369061197,0.0014856033776968615
0.01222042582773429,0.0016611604206245242,0.003966287924050242,0.0026615577139483286,0.0009362523142558528,0.0009392421602788091,0.0014856033776968613
0.010396049149993291,0.0016611604206245244,0.003966287924050243,0.002524805413352927,0.0009362523142558528,0.0009392421602788092,0.0014289776153039251
0.010396049149993291,0.0016611604206245242,0.003966287924050243,0.002642420868366117,0.0009821151353562527,0.0009392421602788091,0.0014997073367271842
0.010396049149993291,0.0016611604206245244,0.003966287924050243,0.0026424208683661164,0.000840941629006096,0.0009392421602788092,0.001499707336727184
0.010396049149993291,0.0016196750324819558,0.004641241934248855,0.0026424208683661164,0.000840941629006096,0.0009866710912008005,0.001499707336727184
0.007709738593577639,0.001610748557719944,0.003968813515572492,0.0026424208683661164,0.000840941629006096,0.0009710389269790949,0.0014997073367271842
0.01001551322870869,0.001610748557719944,0.0039688135155724925,0.002762986874562297,0.000840941629006096,0.0009710389269790949,0.001571964411514013
0.010015513228708688,0.001610748557719944,0.003968813515572493,0.0027583837340984423,0.0006169359096188186,0.0009710389269790953,0.0015794146627067676
0.010015513228708686,0.001610748557719944,0.003968813515572492,0.0027583837340984423,0.0007799070847851226,0.0009710389269790951,0.0015794146627067674
0.010015513228708686,0.001639179825905144,0.004659830318914663,0.0027583837340984414,0.0007799070847851226,0.0009389967369061199,0.0015794146627067676
0.010675287399200897,0.0016732973477273847,0.003968873456320808,0.002758383734098442,0.0007799070847851226,0.00103745644599303,0.0015794146627067676
0.010397125139456002,0.0016732973477273845,0.003968873456320807,0.002810653595168939,0.0007799070847851226,0.0010374564459930298,0.0016196387658086934
0.010397125139456006,0.0016732973477273847,0.003968873456320807,0.0027675010980294703,0.0008414357612963655,0.0010374564459930298,0.0016288648902958694
0.010397125139456004,0.0016732973477273847,0.003968873456320807,0.0027675010980294703,0.0008097177795548021,0.00103745644599303,0.0016288648902958694
0.010397125139456002,0.001667349386775251,0.0025725540697731915,0.0027675010980294703,0.0008097177795548021,0.001088656600851599,0.0016288648902958694
0.01222200618725765,0.0016420110527215002,0.0025800457302366346,0.0027675010980294703,0.0008097177795548021,0.001104384436701821,0.0016288648902958694
0.010943024200168724,0.0016420110527215002,0.002580045730236634,0.002715403858554228,0.0008097177795548021,0.001104384436701821,0.0016196387658100797
0.010943024200168724,0.0016420110527215002,0.0025800457302366346,0.0038126570299984903,0.000934535936192376,0.001104384436701821,0.0015481521677047569
0.010943024200168724,0.0016420110527215002,0.0025800457302366346,0.0038126570299984903,0.0009327242989133257,0.001104384436701821,0.0015481521677047569
0.010943024200168724,0.0016673131201033744,0.0025250243565942154,0.0038126570299984903,0.0009327242989133257,0.0011799176433328698,0.0015481521677047569
0.00912998976862582,0.0016288648902963387,0.0025004256475705568,0.0038126570299984903,0.0009327242989133257,0.0011655052264809458,0.0015481521677047567
0.009047160662059692,0.0016288648902963387,0.0025004256475705563,0.004296266071304919,0.0009327242989133257,0.0011655052264809458,0.001524326323891901
0.00904716066205969,0.0016288648902963387,0.002500425647570556,0.0038126570299984903,0.0008347626935620567,0.0011655052264809458,0.0015168658726979632
0.00904716066205969,0.0016288648902963387,0.0025004256475705568,0.0038126570299984908,0.000870838569334154,0.0011655052264809456,0.0015168658726979632
0.00904716066205969,0.0015719644115153987,0.002525024356597333,0.0038126570299984903,0.0008708385693341539,0.0011341186881258008,0.0015168658726979632
0.008713387872380041,0.001579414662706313,0.002455025441321823,0.0038126570299984903,0.0008708385693341541,0.0010047183507549563,0.0015168658726979628
0.0073127280807084565,0.001579414662706313,0.002455025441321823,0.004403272158169351,0.0008708385693341541,0.0010047183507549563,0.0014571504731429742
0.0073127280807084565,0.001579414662706313,0.002455025441321823,0.0039064184894771195,0.000934572202864902,0.0010047183507549563,0.0014543170826900678
0.0073127280807084565,0.001579414662706313,0.0024550254413218233,0.003906418489477119,0.0009021486643437981,0.0010047183507549563,0.0014543170826900678
0.0073127280807084565,0.001571964411514013,0.0023820469628553836,0.003906418489477119,0.0009021486643437981,0.0009367844698849479,0.0014543170826900678
0.006663115254334116,0.001579414662706313,0.0025800457302368614,0.003906418489477119,0.0009021486643437981,0.0010032665505223123,0.0014543170826900678
0.005580191595242263,0.001579414662706313,0.0025800457302368614,0.002858278463474043,0.0009021486643437981,0.001003266550522312,0.0014766519695972203
0.005580191595242264,0.001579414662706313,0.0025800457302368614,0.00279874864549538,0.0008899799387603788,0.001003266550522312,0.0015168420726949987
0.005580191595242263,0.001579414662706313,0.0025800457302368614,0.0027987486454953796,0.0008381242740998685,0.001003266550522312,0.001516842072694999
0.005580191595242263,0.0015936378695266533,0.0026397172627895837,0.0027987486454953796,0.0008381242740998685,0.0009439341146657666,0.001516842072694999
0.003821193385061634,0.0017045122427216486,0.002673832231772393,0.00279874864549538,0.0008381242740998685,0.0009734320557490719,0.0015168420726949987
0.005940333135847121,0.0017045122427216486,0.0026738322317723944,0.0028214902393003953,0.0008381242740998687,0.0009734320557490719,0.0015242900572207182
0.005940333135847121,0.0017045122427216482,0.0026738322317723944,0.002892510084273909,0.000784912338919336,0.0009734320557490719,0.0018294305924300713
0.0059403331358471225,0.0017045122427216484,0.0026738322317723935,0.0028925100842739086,0.0007740998838559961,0.0009734320557490719,0.0018294305924300717
0.005940333135847122,0.0017625892953482911,0.0028584442277601084,0.0028925100842739086,0.0007740998838559961,0.00108644433383112,0.0018294305924300715
0.006785224034094426,0.0018295498819875318,0.0027676135464078017,0.002892510084273909,0.0007740998838559961,0.0011342189314750611,0.0018294305924300715
0.007431355956851561,0.0018295498819875318,0.0027676135464078017,0.0028582688740501736,0.0007740998838559961,0.0011342189314750616,0.0020027701236738885
0.007431355956851561,0.0018295498819875318,0.0027676135464078017,0.0027674598249845983,0.000739450251645394,0.0011342189314750614,0.0019857606970717823
0.007431355956851561,0.0018295498819875318,0.0027676135464078017,0.0027674598249845983,0.0008343390754297352,0.0011342189314750616,0.0019857606970717823
0.007431355956851561,0.0019531228408949184,0.0026678645874968166,0.0027674598249845983,0.0008343390754297351,0.0011363309551462796,0.0019857606970717823
0.009497710683048353,0.0017901823966324538,0.0025800181626764243,0.0027674598249845983,0.0008343390754297352,0.001038627252631892,0.0019857606970717823
0.008441569424490918,0.0017901823966324538,0.0025800181626764243,0.002810600260790947,0.0008343390754297352,0.001038627252631892,0.0021911946353142236
0.00844156942449092,0.0017901823966324538,0.0025800181626764243,0.0028551761048349307,0.0008343390754297351,0.001038627252631892,0.002017070792080631
0.00844156942449092,0.0017901823966324538,0.0025800181626764243,0.0028551761048349307,0.0008722665695626403,0.001038627252631892,0.002017070792080631
0.00844156942449092,0.0017148236027666522,0.002503260435013627,0.0028551761048349307,0.0008722665695626403,0.001038769979536439,0.0020170707920806313
0.0075505715510944885,0.0016418797119595184,0.0028435382623094936,0.0028551761048349307,0.0008722665695626404,0.0010047183507549563,0.002017070792080631
0.005598839308510592,0.0016418797119595184,0.002843538262309494,0.0027629962770345934,0.0008722665695626403,0.0010047183507549563,0.0018102179804977603
0.005598839308510592,0.0016418797119595184,0.0028435382623094936,0.0032499084471230622,0.000934499669519937,0.0010047183507549563,0.0017902315321243218
0.005598839308510592,0.0016418797119595184,0.0028435382623094936,0.0032499084471230622,0.0009035290645646511,0.0010047183507549563,0.0017902315321243216
0.00559883930851059,0.0014766157029246511,0.0029741390329436398,0.0032499084471230622,0.0009035290645646513,0.0008891101155909599,0.0017902315321243216
0.003979182916322315,0.001641963452713753,0.00309367376087198,0.0032499084471230622,0.0009035290645646513,0.0010679255179650595,0.0017902315321243216
0.006753759234511692,0.0016419634527137532,0.0030936737608719795,0.003593428679213546,0.0009035290645646513,0.0010679255179650595,0.001714941805256309
0.006753759234511692,0.0016419634527137532,0.0030936737608719795,0.0033749874140369235,0.0008444033641954692,0.0010679255179650595,0.001985881939525825
0.00675375923451169,0.001641963452713753,0.0030936737608719795,0.0033749874140369235,0.0008707909693265776,0.0010679255179650595,0.0019858819395258257
0.006753759234511692,0.0017301252659103323,0.003450577879985282,0.003374987414036924,0.0008707909693265776,0.0011795807754000026,0.001985881939525825
0.006913251329642663,0.001673273547723511,0.0032187352001412824,0.0033749874140369235,0.0008707909693265776,0.0010985772357726094,0.0019858819395258257
0.006712847503524614,0.001673273547723511,0.0032187352001412824,0.0035687156125412994,0.0008707909693265776,0.0010985772357726092,0.0021436687647545197
0.006712847503524614,0.001673273547723511,0.0032187352001412824,0.003312466089596683,0.0008846130482047773,0.0010985772357726094,0.001923309349514966
0.006712847503524614,0.001673273547723511,0.0032187352001412815,0.0033124660895966825,0.0008693629690980628,0.0010985772357726094,0.001923309349514966
0.006712847503524615,0.0017626618286927364,0.003049001435496228,0.0033124660895966825,0.0008693629690980629,0.0011817930424204816,0.001923309349514966
0.009156053949791172,0.0017358461377352794,0.0029864575630608667,0.003312466089596683,0.0008693629690980628,0.0011640534262487563,0.001923309349514966
0.008609596249015469,0.0017358461377352794,0.002986457563060868,0.002858322208422967,0.0008693629690980628,0.0011640534262487563,0.002002877239958087
0.008609596249015469,0.0017358461377352794,0.002986457563060868,0.0028612912651308307,0.0008824370478565643,0.0011640534262487563,0.0019233093495131467
0.008609596249015469,0.0017358461377352797,0.0029864575630608667,0.0028612912651308302,0.0008651359732604701,0.0011640534262487563,0.0019233093495131472
0.008609596249015469,0.001619675032481263,0.0028107619696124205,0.0028612912651308302,0.00086513597326047,0.00103706050047516,0.0019233093495131472
0.006820933344781224,0.0017257205441203569,0.005740718137197789,0.0028612912651308307,0.00086513597326047,0.0011327433312389988,0.001923309349513147
0.007878328625741912,0.0017257205441203567,0.00574071813719779,0.0028106535951661674,0.0008651359732604701,0.0011327433312389985,0.0016195930966655613
0.007878328625741912,0.0017257205441203567,0.00574071813719779,0.003030280061516087,0.000834798960234496,0.0011327433312389985,0.0016106471873335976
0.00787832862574191,0.0017257205441203569,0.005740718137197789,0.0030302800615160863,0.0008395760743321716,0.0011327433312389985,0.0016106471873335976
0.007878328625741912,0.0018102542471717157,0.007371243566415068,0.003030280061516087,0.0008395760743321716,0.0012316433970630722,0.0016106471873335976
0.008752532009524293,0.0016732435773487854,0.005579329513228356,0.0030302800615160863,0.0008395760743321716,0.00110000523600047,0.0016106471873335976
0.006868790300741316,0.0016732435773487854,0.005579329513228356,0.0031643576436101634,0.0008395760743321716,0.00110000523600047,0.0016672311842876727
0.006868790300741317,0.0016732435773487854,0.005579329513228356,0.003187143540829538,0.0008392234942758001,0.00110000523600047,0.0016288093853884587
0.006868790300741316,0.0016732435773487854,0.0055793295132283574,0.0031871435408295378,0.0008737421697987601,0.00110000523600047,0.0016288093853884587
0.006868790300741316,0.001667267450960935,0.00687955259395468,0.0031871435408295378,0.00087374216979876,0.0010841958001373791,0.0016288093853884587
0.00663339881956199,0.0016419572823433554,0.005468937410630588,0.0031871435408295378,0.00087374216979876,0.00110000523600047,0.0016288093853884587
0.006387189855737308,0.0016419572823433554,0.005468937410630588,0.003354859009487665,0.00087374216979876,0.00110000523600047,0.0015719281448428298
0.006387189855737308,0.0016419572823433554,0.005468937410630588,0.003124633396373156,0.000894168739430618,0.00110000523600047,0.0015794146627067676
0.006387189855737308,0.0016419572823433554,0.005468937410630588,0.0031246333963731564,0.0009064802650368334,0.00110000523600047,0.0015794146627067678
