case_id,dataset_group,experiment,run,root_service,entry_service,entry_index_0based,method,graph_source,root_rank,top1,top2,top5,mrr,acc,top_services,root_score,root_path_score,root_pearson_score,root_final_score,root_in_top_paths,dycause_entry_arg,entry_arg_zero_based
extended_el_e5_mesh_run02,sockshop_mesh_extended,el_e5,run02,orders,front-end,0,dycause_entry_0based_raw,entry_index_experiment,4,0.0,0.0,1.0,0.25,0.5714285714285714,user > catalogue > shipping > orders > payment > carts,0.6390396319146866,0.0,0.6390396319146866,0.6390396319146866,False,0,True
extended_el_e5_mesh_run02,sockshop_mesh_extended,el_e5,run02,orders,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,4,0.0,0.0,1.0,0.25,0.5714285714285714,user > catalogue > shipping > orders > payment > carts,0.6457062985813533,0.006666666666666667,0.6390396319146866,0.6457062985813533,True,1,False
extended_el_e5_mesh_run03,sockshop_mesh_extended,el_e5,run03,orders,front-end,0,dycause_entry_0based_raw,entry_index_experiment,4,0.0,0.0,1.0,0.25,0.5714285714285714,catalogue > user > carts > orders > payment > shipping,0.5599297630119142,0.006666666666666667,0.5532630963452475,0.5599297630119142,True,0,True
extended_el_e5_mesh_run03,sockshop_mesh_extended,el_e5,run03,orders,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,4,0.0,0.0,1.0,0.25,0.5714285714285714,catalogue > user > carts > orders > payment > shipping,0.5532630963452475,0.0,0.5532630963452475,0.5532630963452475,False,1,False
extended_el_e5_mesh_run04,sockshop_mesh_extended,el_e5,run04,orders,front-end,0,dycause_entry_0based_raw,entry_index_experiment,5,0.0,0.0,1.0,0.2,0.42857142857142855,carts > catalogue > user > payment > orders > shipping,0.6370542772141556,0.006666666666666667,0.6303876105474889,0.6370542772141556,True,0,True
extended_el_e5_mesh_run04,sockshop_mesh_extended,el_e5,run04,orders,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,5,0.0,0.0,1.0,0.2,0.42857142857142855,carts > catalogue > user > payment > orders > shipping,0.6303876105474889,0.0,0.6303876105474889,0.6303876105474889,False,1,False
extended_el_e5_mesh_run05,sockshop_mesh_extended,el_e5,run05,orders,front-end,0,dycause_entry_0based_raw,entry_index_experiment,5,0.0,0.0,1.0,0.2,0.42857142857142855,user > catalogue > shipping > payment > orders > carts,0.5292682751662475,0.0,0.5292682751662475,0.5292682751662475,False,0,True
extended_el_e5_mesh_run05,sockshop_mesh_extended,el_e5,run05,orders,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,5,0.0,0.0,1.0,0.2,0.42857142857142855,user > catalogue > shipping > payment > orders > carts,0.5292682751662475,0.0,0.5292682751662475,0.5292682751662475,False,1,False
extended_el_e5_mesh_run06,sockshop_mesh_extended,el_e5,run06,orders,front-end,0,dycause_entry_0based_raw,entry_index_experiment,2,0.0,1.0,1.0,0.5,0.8571428571428571,user > orders > catalogue > payment > shipping > carts,0.68899579150656,0.0,0.68899579150656,0.68899579150656,False,0,True
extended_el_e5_mesh_run06,sockshop_mesh_extended,el_e5,run06,orders,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,4,0.0,0.0,1.0,0.25,0.5714285714285714,user > catalogue > payment > orders > shipping > carts,0.68899579150656,0.0,0.68899579150656,0.68899579150656,False,1,False
extended_el_e5_mesh_run07,sockshop_mesh_extended,el_e5,run07,orders,front-end,0,dycause_entry_0based_raw,entry_index_experiment,3,0.0,0.0,1.0,0.3333333333333333,0.7142857142857143,catalogue > user > orders > payment > shipping > carts,0.6861479818041005,0.013333333333333334,0.6728146484707672,0.6861479818041005,True,0,True
extended_el_e5_mesh_run07,sockshop_mesh_extended,el_e5,run07,orders,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,3,0.0,0.0,1.0,0.3333333333333333,0.7142857142857143,catalogue > user > orders > payment > shipping > carts,0.6794813151374339,0.006666666666666667,0.6728146484707672,0.6794813151374339,True,1,False
extended_el_e5_mesh_run08,sockshop_mesh_extended,el_e5,run08,orders,front-end,0,dycause_entry_0based_raw,entry_index_experiment,4,0.0,0.0,1.0,0.25,0.5714285714285714,user > catalogue > shipping > orders > payment > carts,0.8231823512990176,0.006666666666666667,0.8165156846323509,0.8231823512990176,True,0,True
extended_el_e5_mesh_run08,sockshop_mesh_extended,el_e5,run08,orders,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,4,0.0,0.0,1.0,0.25,0.5714285714285714,user > catalogue > shipping > orders > payment > carts,0.8231823512990176,0.006666666666666667,0.8165156846323509,0.8231823512990176,True,1,False
extended_el_e5_mesh_run09,sockshop_mesh_extended,el_e5,run09,orders,front-end,0,dycause_entry_0based_raw,entry_index_experiment,3,0.0,0.0,1.0,0.3333333333333333,0.7142857142857143,payment > catalogue > orders > carts > user > shipping,0.5348835563586423,0.02,0.5148835563586422,0.5348835563586423,True,0,True
extended_el_e5_mesh_run09,sockshop_mesh_extended,el_e5,run09,orders,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,5,0.0,0.0,1.0,0.2,0.42857142857142855,payment > catalogue > user > carts > orders > shipping,0.521550223025309,0.006666666666666667,0.5148835563586422,0.521550223025309,True,1,False
extended_el_e5_mesh_run10,sockshop_mesh_extended,el_e5,run10,orders,front-end,0,dycause_entry_0based_raw,entry_index_experiment,3,0.0,0.0,1.0,0.3333333333333333,0.7142857142857143,user > catalogue > orders > shipping > payment > carts,0.7148014608078259,0.006666666666666667,0.7081347941411592,0.7148014608078259,True,0,True
extended_el_e5_mesh_run10,sockshop_mesh_extended,el_e5,run10,orders,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,3,0.0,0.0,1.0,0.3333333333333333,0.7142857142857143,user > catalogue > orders > shipping > payment > carts,0.7081347941411592,0.0,0.7081347941411592,0.7081347941411592,False,1,False
extended_el_e6_mesh_run01,sockshop_mesh_extended,el_e6,run01,orders,front-end,0,dycause_entry_0based_raw,entry_index_experiment,6,0.0,0.0,0.0,0.16666666666666666,0.2857142857142857,shipping > catalogue > user > payment > carts > orders,0.4055076274742159,0.013333333333333334,0.3921742941408826,0.4055076274742159,True,0,True
extended_el_e6_mesh_run01,sockshop_mesh_extended,el_e6,run01,orders,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,6,0.0,0.0,0.0,0.16666666666666666,0.2857142857142857,shipping > catalogue > user > payment > carts > orders,0.3921742941408826,0.0,0.3921742941408826,0.3921742941408826,False,1,False
extended_el_e7_mesh_run01,sockshop_mesh_extended,el_e7,run01,orders,front-end,0,dycause_entry_0based_raw,entry_index_experiment,5,0.0,0.0,1.0,0.2,0.42857142857142855,user > catalogue > payment > shipping > orders > carts,0.5346447940216108,0.0,0.5346447940216108,0.5346447940216108,False,0,True
extended_el_e7_mesh_run01,sockshop_mesh_extended,el_e7,run01,orders,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,5,0.0,0.0,1.0,0.2,0.42857142857142855,user > catalogue > payment > shipping > orders > carts,0.5413114606882775,0.006666666666666667,0.5346447940216108,0.5413114606882775,True,1,False
extended_el_e8_mesh_run01,sockshop_mesh_extended,el_e8,run01,orders,front-end,0,dycause_entry_0based_raw,entry_index_experiment,1,1.0,1.0,1.0,1.0,1.0,orders > user > payment > carts > catalogue > shipping,0.508402133422364,0.0,0.508402133422364,0.508402133422364,False,0,True
extended_el_e8_mesh_run01,sockshop_mesh_extended,el_e8,run01,orders,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,1,1.0,1.0,1.0,1.0,1.0,orders > user > payment > catalogue > carts > shipping,0.5150688000890307,0.006666666666666667,0.508402133422364,0.5150688000890307,True,1,False
extended_el_e9_mesh_run01,sockshop_mesh_extended,el_e9,run01,orders,front-end,0,dycause_entry_0based_raw,entry_index_experiment,2,0.0,1.0,1.0,0.5,0.8571428571428571,user > orders > catalogue > payment > carts > shipping,0.23250131850407202,0.0,0.23250131850407202,0.23250131850407202,False,0,True
extended_el_e9_mesh_run01,sockshop_mesh_extended,el_e9,run01,orders,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,2,0.0,1.0,1.0,0.5,0.8571428571428571,user > orders > catalogue > payment > carts > shipping,0.26583465183740534,0.03333333333333333,0.23250131850407202,0.26583465183740534,True,1,False
mesh_e1_mesh_run01,sockshop_mesh_extended,mesh_e1,run01,payment,front-end,0,dycause_entry_0based_raw,entry_index_experiment,1,1.0,1.0,1.0,1.0,1.0,payment > carts > orders > catalogue > user > shipping,0.22733772351179685,0.013333333333333334,0.2140043901784635,0.22733772351179685,True,0,True
mesh_e1_mesh_run01,sockshop_mesh_extended,mesh_e1,run01,payment,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,1,1.0,1.0,1.0,1.0,1.0,payment > carts > orders > user > catalogue > shipping,0.2140043901784635,0.0,0.2140043901784635,0.2140043901784635,False,1,False
mesh_e1_mesh_run02,sockshop_mesh_extended,mesh_e1,run02,payment,front-end,0,dycause_entry_0based_raw,entry_index_experiment,2,0.0,1.0,1.0,0.5,0.8571428571428571,carts > payment > shipping > user > catalogue > orders,0.3186265214639257,0.006666666666666667,0.3119598547972591,0.3186265214639257,True,0,True
mesh_e1_mesh_run02,sockshop_mesh_extended,mesh_e1,run02,payment,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,2,0.0,1.0,1.0,0.5,0.8571428571428571,carts > payment > shipping > user > catalogue > orders,0.3319598547972591,0.02,0.3119598547972591,0.3319598547972591,True,1,False
mesh_e1_mesh_run03,sockshop_mesh_extended,mesh_e1,run03,payment,front-end,0,dycause_entry_0based_raw,entry_index_experiment,4,0.0,0.0,1.0,0.25,0.5714285714285714,user > catalogue > orders > payment > carts > shipping,0.2446830170505661,0.0,0.2446830170505661,0.2446830170505661,False,0,True
mesh_e1_mesh_run03,sockshop_mesh_extended,mesh_e1,run03,payment,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,4,0.0,0.0,1.0,0.25,0.5714285714285714,user > catalogue > orders > payment > carts > shipping,0.2446830170505661,0.0,0.2446830170505661,0.2446830170505661,False,1,False
mesh_e1_mesh_run04,sockshop_mesh_extended,mesh_e1,run04,payment,front-end,0,dycause_entry_0based_raw,entry_index_experiment,3,0.0,0.0,1.0,0.3333333333333333,0.7142857142857143,shipping > catalogue > payment > user > carts > orders,0.16631512566981171,0.006666666666666667,0.15964845900314506,0.16631512566981171,True,0,True
mesh_e1_mesh_run04,sockshop_mesh_extended,mesh_e1,run04,payment,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,3,0.0,0.0,1.0,0.3333333333333333,0.7142857142857143,shipping > catalogue > payment > user > carts > orders,0.1729817923364784,0.013333333333333334,0.15964845900314506,0.1729817923364784,True,1,False
mesh_e1_mesh_run05,sockshop_mesh_extended,mesh_e1,run05,payment,front-end,0,dycause_entry_0based_raw,entry_index_experiment,1,1.0,1.0,1.0,1.0,1.0,payment > carts > user > catalogue > shipping > orders,0.3538803878697994,0.013333333333333334,0.3405470545364661,0.3538803878697994,True,0,True
mesh_e1_mesh_run05,sockshop_mesh_extended,mesh_e1,run05,payment,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,1,1.0,1.0,1.0,1.0,1.0,payment > carts > user > catalogue > shipping > orders,0.3538803878697994,0.013333333333333334,0.3405470545364661,0.3538803878697994,True,1,False
mesh_e1_mesh_run06,sockshop_mesh_extended,mesh_e1,run06,payment,front-end,0,dycause_entry_0based_raw,entry_index_experiment,2,0.0,1.0,1.0,0.5,0.8571428571428571,user > payment > orders > carts > shipping > catalogue,0.13010675878162845,0.006666666666666667,0.12344009211496178,0.13010675878162845,True,0,True
mesh_e1_mesh_run06,sockshop_mesh_extended,mesh_e1,run06,payment,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,2,0.0,1.0,1.0,0.5,0.8571428571428571,user > payment > orders > carts > shipping > catalogue,0.13010675878162845,0.006666666666666667,0.12344009211496178,0.13010675878162845,True,1,False
extended_mesh_e1_mesh_run07,sockshop_mesh_extended,mesh_e1,run07,payment,front-end,0,dycause_entry_0based_raw,entry_index_experiment,5,0.0,0.0,1.0,0.2,0.42857142857142855,catalogue > user > carts > orders > payment > shipping,0.5777960947477048,0.0,0.5777960947477048,0.5777960947477048,False,0,True
extended_mesh_e1_mesh_run07,sockshop_mesh_extended,mesh_e1,run07,payment,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,5,0.0,0.0,1.0,0.2,0.42857142857142855,catalogue > user > carts > orders > payment > shipping,0.5777960947477048,0.0,0.5777960947477048,0.5777960947477048,False,1,False
extended_mesh_e1_mesh_run08,sockshop_mesh_extended,mesh_e1,run08,payment,front-end,0,dycause_entry_0based_raw,entry_index_experiment,5,0.0,0.0,1.0,0.2,0.42857142857142855,orders > shipping > user > catalogue > payment > carts,0.5924960407668914,0.02,0.5724960407668914,0.5924960407668914,True,0,True
extended_mesh_e1_mesh_run08,sockshop_mesh_extended,mesh_e1,run08,payment,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,5,0.0,0.0,1.0,0.2,0.42857142857142855,orders > shipping > user > catalogue > payment > carts,0.5724960407668914,0.0,0.5724960407668914,0.5724960407668914,False,1,False
extended_mesh_e1_mesh_run09,sockshop_mesh_extended,mesh_e1,run09,payment,front-end,0,dycause_entry_0based_raw,entry_index_experiment,5,0.0,0.0,1.0,0.2,0.42857142857142855,user > catalogue > carts > orders > payment > shipping,0.453649524325486,0.0,0.453649524325486,0.453649524325486,False,0,True
extended_mesh_e1_mesh_run09,sockshop_mesh_extended,mesh_e1,run09,payment,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,5,0.0,0.0,1.0,0.2,0.42857142857142855,user > catalogue > carts > orders > payment > shipping,0.46031619099215265,0.006666666666666667,0.453649524325486,0.46031619099215265,True,1,False
extended_mesh_e1_mesh_run10,sockshop_mesh_extended,mesh_e1,run10,payment,front-end,0,dycause_entry_0based_raw,entry_index_experiment,4,0.0,0.0,1.0,0.25,0.5714285714285714,catalogue > user > orders > payment > shipping > carts,0.5860312730754854,0.0,0.5860312730754854,0.5860312730754854,False,0,True
extended_mesh_e1_mesh_run10,sockshop_mesh_extended,mesh_e1,run10,payment,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,4,0.0,0.0,1.0,0.25,0.5714285714285714,catalogue > user > orders > payment > shipping > carts,0.5926979397421521,0.006666666666666667,0.5860312730754854,0.5926979397421521,True,1,False
mesh_e2_mesh_run01,sockshop_mesh_extended,mesh_e2,run01,user,front-end,0,dycause_entry_0based_raw,entry_index_experiment,4,0.0,0.0,1.0,0.25,0.5714285714285714,payment > carts > orders > user > catalogue > shipping,0.1295702496367294,0.0,0.1295702496367294,0.1295702496367294,False,0,True
mesh_e2_mesh_run01,sockshop_mesh_extended,mesh_e2,run01,user,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,4,0.0,0.0,1.0,0.25,0.5714285714285714,payment > carts > orders > user > catalogue > shipping,0.13623691630339604,0.006666666666666667,0.1295702496367294,0.13623691630339604,True,1,False
mesh_e2_mesh_run02,sockshop_mesh_extended,mesh_e2,run02,user,front-end,0,dycause_entry_0based_raw,entry_index_experiment,6,0.0,0.0,0.0,0.16666666666666666,0.2857142857142857,payment > orders > shipping > carts > catalogue > user,0.04895357426498459,0.02666666666666667,0.02228690759831792,0.04895357426498459,True,0,True
mesh_e2_mesh_run02,sockshop_mesh_extended,mesh_e2,run02,user,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,6,0.0,0.0,0.0,0.16666666666666666,0.2857142857142857,payment > orders > catalogue > carts > shipping > user,0.02228690759831792,0.0,0.02228690759831792,0.02228690759831792,False,1,False
mesh_e2_mesh_run03,sockshop_mesh_extended,mesh_e2,run03,user,front-end,0,dycause_entry_0based_raw,entry_index_experiment,5,0.0,0.0,1.0,0.2,0.42857142857142855,payment > shipping > carts > orders > user > catalogue,0.08317381070911008,0.0,0.08317381070911008,0.08317381070911008,False,0,True
mesh_e2_mesh_run03,sockshop_mesh_extended,mesh_e2,run03,user,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,5,0.0,0.0,1.0,0.2,0.42857142857142855,payment > shipping > carts > orders > user > catalogue,0.08984047737577674,0.006666666666666667,0.08317381070911008,0.08984047737577674,True,1,False
extended_mesh_e2_mesh_run04,sockshop_mesh_extended,mesh_e2,run04,user,front-end,0,dycause_entry_0based_raw,entry_index_experiment,3,0.0,0.0,1.0,0.3333333333333333,0.7142857142857143,orders > payment > user > catalogue > carts > shipping,0.873426158173484,0.0,0.873426158173484,0.873426158173484,False,0,True
extended_mesh_e2_mesh_run04,sockshop_mesh_extended,mesh_e2,run04,user,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,3,0.0,0.0,1.0,0.3333333333333333,0.7142857142857143,orders > payment > user > catalogue > carts > shipping,0.873426158173484,0.0,0.873426158173484,0.873426158173484,False,1,False
extended_mesh_e2_mesh_run05,sockshop_mesh_extended,mesh_e2,run05,user,front-end,0,dycause_entry_0based_raw,entry_index_experiment,4,0.0,0.0,1.0,0.25,0.5714285714285714,orders > catalogue > carts > user > payment > shipping,0.6764885921976518,0.013333333333333334,0.6631552588643185,0.6764885921976518,True,0,True
extended_mesh_e2_mesh_run05,sockshop_mesh_extended,mesh_e2,run05,user,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,4,0.0,0.0,1.0,0.25,0.5714285714285714,orders > catalogue > carts > user > payment > shipping,0.6698219255309852,0.006666666666666667,0.6631552588643185,0.6698219255309852,True,1,False
mesh_e3_mesh_run01,sockshop_mesh_extended,mesh_e3,run01,payment,front-end,0,dycause_entry_0based_raw,entry_index_experiment,1,1.0,1.0,1.0,1.0,1.0,payment > carts > orders > catalogue > user > shipping,0.2728641796208289,0.013333333333333334,0.25953084628749556,0.2728641796208289,True,0,True
mesh_e3_mesh_run01,sockshop_mesh_extended,mesh_e3,run01,payment,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,1,1.0,1.0,1.0,1.0,1.0,payment > catalogue > orders > carts > user > shipping,0.25953084628749556,0.0,0.25953084628749556,0.25953084628749556,False,1,False
mesh_e3_mesh_run02,sockshop_mesh_extended,mesh_e3,run02,payment,front-end,0,dycause_entry_0based_raw,entry_index_experiment,1,1.0,1.0,1.0,1.0,1.0,payment > catalogue > shipping > user > orders > carts,0.36451784674826615,0.006666666666666667,0.3578511800815995,0.36451784674826615,True,0,True
mesh_e3_mesh_run02,sockshop_mesh_extended,mesh_e3,run02,payment,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,1,1.0,1.0,1.0,1.0,1.0,payment > catalogue > shipping > user > orders > carts,0.36451784674826615,0.006666666666666667,0.3578511800815995,0.36451784674826615,True,1,False
mesh_e3_mesh_run03,sockshop_mesh_extended,mesh_e3,run03,payment,front-end,0,dycause_entry_0based_raw,entry_index_experiment,1,1.0,1.0,1.0,1.0,1.0,payment > carts > catalogue > user > orders > shipping,0.32482908010594286,0.0,0.32482908010594286,0.32482908010594286,False,0,True
mesh_e3_mesh_run03,sockshop_mesh_extended,mesh_e3,run03,payment,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,1,1.0,1.0,1.0,1.0,1.0,payment > carts > catalogue > user > orders > shipping,0.32482908010594286,0.0,0.32482908010594286,0.32482908010594286,False,1,False
mesh_e3_mesh_run04,sockshop_mesh_extended,mesh_e3,run04,payment,front-end,0,dycause_entry_0based_raw,entry_index_experiment,1,1.0,1.0,1.0,1.0,1.0,payment > carts > orders > shipping > catalogue > user,0.21831157619888433,0.006666666666666667,0.21164490953221768,0.21831157619888433,True,0,True
mesh_e3_mesh_run04,sockshop_mesh_extended,mesh_e3,run04,payment,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,1,1.0,1.0,1.0,1.0,1.0,payment > carts > orders > shipping > catalogue > user,0.21831157619888433,0.006666666666666667,0.21164490953221768,0.21831157619888433,True,1,False
mesh_e3_mesh_run05,sockshop_mesh_extended,mesh_e3,run05,payment,front-end,0,dycause_entry_0based_raw,entry_index_experiment,1,1.0,1.0,1.0,1.0,1.0,payment > user > orders > catalogue > carts > shipping,0.4688507574264454,0.006666666666666667,0.46218409075977873,0.4688507574264454,True,0,True
mesh_e3_mesh_run05,sockshop_mesh_extended,mesh_e3,run05,payment,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,1,1.0,1.0,1.0,1.0,1.0,payment > user > orders > catalogue > carts > shipping,0.4688507574264454,0.006666666666666667,0.46218409075977873,0.4688507574264454,True,1,False
mesh_e3_mesh_run06,sockshop_mesh_extended,mesh_e3,run06,payment,front-end,0,dycause_entry_0based_raw,entry_index_experiment,1,1.0,1.0,1.0,1.0,1.0,payment > shipping > catalogue > carts > orders > user,0.4642314199044197,0.0,0.4642314199044197,0.4642314199044197,False,0,True
mesh_e3_mesh_run06,sockshop_mesh_extended,mesh_e3,run06,payment,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,1,1.0,1.0,1.0,1.0,1.0,payment > shipping > catalogue > carts > orders > user,0.4642314199044197,0.0,0.4642314199044197,0.4642314199044197,True,1,False
extended_mesh_e3_mesh_run07,sockshop_mesh_extended,mesh_e3,run07,payment,front-end,0,dycause_entry_0based_raw,entry_index_experiment,4,0.0,0.0,1.0,0.25,0.5714285714285714,orders > carts > catalogue > payment > shipping > user,0.6412875910482365,0.013333333333333334,0.6279542577149032,0.6412875910482365,True,0,True
extended_mesh_e3_mesh_run07,sockshop_mesh_extended,mesh_e3,run07,payment,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,4,0.0,0.0,1.0,0.25,0.5714285714285714,orders > carts > catalogue > payment > shipping > user,0.6279542577149032,0.0,0.6279542577149032,0.6279542577149032,False,1,False
extended_mesh_e3_mesh_run08,sockshop_mesh_extended,mesh_e3,run08,payment,front-end,0,dycause_entry_0based_raw,entry_index_experiment,2,0.0,1.0,1.0,0.5,0.8571428571428571,user > payment > catalogue > orders > shipping > carts,0.860280510684441,0.02,0.840280510684441,0.860280510684441,True,0,True
extended_mesh_e3_mesh_run08,sockshop_mesh_extended,mesh_e3,run08,payment,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,2,0.0,1.0,1.0,0.5,0.8571428571428571,user > payment > catalogue > orders > shipping > carts,0.840280510684441,0.0,0.840280510684441,0.840280510684441,False,1,False
extended_mesh_e3_mesh_run09,sockshop_mesh_extended,mesh_e3,run09,payment,front-end,0,dycause_entry_0based_raw,entry_index_experiment,2,0.0,1.0,1.0,0.5,0.8571428571428571,catalogue > payment > orders > shipping > user > carts,0.7843583556110627,0.013333333333333334,0.7710250222777294,0.7843583556110627,True,0,True
extended_mesh_e3_mesh_run09,sockshop_mesh_extended,mesh_e3,run09,payment,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,2,0.0,1.0,1.0,0.5,0.8571428571428571,catalogue > payment > orders > shipping > user > carts,0.7710250222777294,0.0,0.7710250222777294,0.7710250222777294,False,1,False
extended_mesh_e3_mesh_run10,sockshop_mesh_extended,mesh_e3,run10,payment,front-end,0,dycause_entry_0based_raw,entry_index_experiment,1,1.0,1.0,1.0,1.0,1.0,payment > orders > shipping > catalogue > user > carts,0.542722940260023,0.0,0.542722940260023,0.542722940260023,False,0,True
extended_mesh_e3_mesh_run10,sockshop_mesh_extended,mesh_e3,run10,payment,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,1,1.0,1.0,1.0,1.0,1.0,payment > orders > shipping > catalogue > user > carts,0.5693896069266896,0.02666666666666667,0.542722940260023,0.5693896069266896,True,1,False
mesh_e4_mesh_run01,sockshop_mesh_extended,mesh_e4,run01,user,front-end,0,dycause_entry_0based_raw,entry_index_experiment,1,1.0,1.0,1.0,1.0,1.0,user > orders > catalogue > payment > shipping > carts,0.4949851295479947,0.0,0.4949851295479947,0.4949851295479947,False,0,True
mesh_e4_mesh_run01,sockshop_mesh_extended,mesh_e4,run01,user,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,1,1.0,1.0,1.0,1.0,1.0,user > orders > catalogue > payment > shipping > carts,0.5016517962146614,0.006666666666666667,0.4949851295479947,0.5016517962146614,True,1,False
mesh_e4_mesh_run02,sockshop_mesh_extended,mesh_e4,run02,user,front-end,0,dycause_entry_0based_raw,entry_index_experiment,1,1.0,1.0,1.0,1.0,1.0,user > payment > catalogue > orders > carts > shipping,0.6286646001659418,0.0,0.6286646001659418,0.6286646001659418,False,0,True
mesh_e4_mesh_run02,sockshop_mesh_extended,mesh_e4,run02,user,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,1,1.0,1.0,1.0,1.0,1.0,user > payment > catalogue > orders > carts > shipping,0.6286646001659418,0.0,0.6286646001659418,0.6286646001659418,False,1,False
mesh_e4_mesh_run03,sockshop_mesh_extended,mesh_e4,run03,user,front-end,0,dycause_entry_0based_raw,entry_index_experiment,1,1.0,1.0,1.0,1.0,1.0,user > payment > catalogue > orders > carts > shipping,0.6031129957062078,0.0,0.6031129957062078,0.6031129957062078,False,0,True
mesh_e4_mesh_run03,sockshop_mesh_extended,mesh_e4,run03,user,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,1,1.0,1.0,1.0,1.0,1.0,user > payment > catalogue > orders > carts > shipping,0.6031129957062078,0.0,0.6031129957062078,0.6031129957062078,False,1,False
mesh_e5_mesh_run01,sockshop_mesh_extended,mesh_e5,run01,catalogue,front-end,0,dycause_entry_0based_raw,entry_index_experiment,1,1.0,1.0,1.0,1.0,1.0,catalogue > payment > shipping > user > carts > orders,0.6377552086282389,0.0,0.6377552086282389,0.6377552086282389,False,0,True
mesh_e5_mesh_run01,sockshop_mesh_extended,mesh_e5,run01,catalogue,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,1,1.0,1.0,1.0,1.0,1.0,catalogue > payment > shipping > user > carts > orders,0.6444218752949056,0.006666666666666667,0.6377552086282389,0.6444218752949056,True,1,False
mesh_e5_mesh_run02,sockshop_mesh_extended,mesh_e5,run02,catalogue,front-end,0,dycause_entry_0based_raw,entry_index_experiment,1,1.0,1.0,1.0,1.0,1.0,catalogue > payment > orders > carts > shipping > user,0.7098079759949681,0.0,0.7098079759949681,0.7098079759949681,False,0,True
mesh_e5_mesh_run02,sockshop_mesh_extended,mesh_e5,run02,catalogue,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,1,1.0,1.0,1.0,1.0,1.0,catalogue > payment > orders > carts > shipping > user,0.7098079759949681,0.0,0.7098079759949681,0.7098079759949681,True,1,False
mesh_e5_mesh_run03,sockshop_mesh_extended,mesh_e5,run03,catalogue,front-end,0,dycause_entry_0based_raw,entry_index_experiment,1,1.0,1.0,1.0,1.0,1.0,catalogue > payment > carts > orders > user > shipping,0.7172247092247876,0.0,0.7172247092247876,0.7172247092247876,False,0,True
mesh_e5_mesh_run03,sockshop_mesh_extended,mesh_e5,run03,catalogue,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,1,1.0,1.0,1.0,1.0,1.0,catalogue > payment > carts > orders > user > shipping,0.7238913758914544,0.006666666666666667,0.7172247092247876,0.7238913758914544,True,1,False
mesh_e5_mesh_run04,sockshop_mesh_extended,mesh_e5,run04,catalogue,front-end,0,dycause_entry_0based_raw,entry_index_experiment,1,1.0,1.0,1.0,1.0,1.0,catalogue > orders > payment > shipping > carts > user,0.7051204980573867,0.006666666666666667,0.69845383139072,0.7051204980573867,True,0,True
mesh_e5_mesh_run04,sockshop_mesh_extended,mesh_e5,run04,catalogue,front-end,0,dycause_entry_1based_fixed,entry_index_experiment,1,1.0,1.0,1.0,1.0,1.0,catalogue > orders > payment > shipping > carts > user,0.7051204980573867,0.006666666666666667,0.69845383139072,0.7051204980573867,True,1,False
